floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price,wallsMaterial
6,6.0,122.0,24.0,55.781626,37.580894,39000000,5
12,30.0,143.1,20.0,55.811295,37.561787,38900000,5
4,18.0,136.5,18.0,55.784622,37.523177,39900000,5
2,18.0,134.0,18.0,55.785711,37.521381,40000000,5
8,23.0,126.0,13.0,55.863111,37.473788,40000000,5
4,18.0,140.0,18.0,55.784622,37.523177,39900000,5
4,18.0,140.0,18.0,55.784622,37.523177,39900000,5
4,18.0,140.0,18.0,55.784622,37.523177,39900000,5
2,7.0,130.9,16.5,55.794406,37.566198,40579000,2
3,14.0,135.3,20.0,55.789517,37.567222,41000000,5
4,6.0,121.9,22.8,55.781626,37.580894,41561000,2
2,11.0,141.5,16.1,55.798692,37.55867,41700000,1
24,32.0,127.0,20.0,55.80653,37.545995,41850000,2
16,24.0,121.0,19.0,55.791177000000005,37.520411,42000000,2
11,32.0,148.0,30.0,55.80653,37.545995,41990000,5
3,14.0,130.0,10.7,55.821234,37.492024,44000000,2
3,8.0,146.0,12.0,55.795499,37.56644,43800000,2
11,25.0,135.0,21.0,55.806793000000006,37.516153,44000000,2
2,7.0,132.0,16.5,55.794406,37.566198,44250000,5
9,14.0,136.0,13.8,55.792766,37.525064,45000000,5
11,25.0,135.0,20.0,55.806793000000006,37.516153,45800000,2
19,37.0,128.0,40.0,55.798480000000005,37.520671,46000000,1
14,40.0,130.0,25.0,55.774745,37.548609,47000000,5
2,6.0,140.0,20.0,55.787184,37.521345,48000000,5
7,18.0,149.0,15.0,55.785711,37.521381,48000000,5
11,32.0,143.0,12.0,55.80653,37.545995,49000000,2
18,55.0,120.0,15.0,55.798480000000005,37.520671,49000000,2
27,32.0,134.0,16.2,55.80653,37.545995,50000000,5
14,24.0,128.2,32.0,55.779874,37.573995,49950000,5
12,23.0,143.15,14.0,55.782572,37.531936,50000000,5
7,8.0,149.7,30.0,55.781509,37.570465000000006,50000000,2
2,23.0,135.0,13.2,55.80998,37.52165,50000000,5
9,12.0,149.0,17.3,55.78321,37.528127000000005,51500000,5
10,24.0,120.0,17.0,55.779874,37.573995,52800000,5
12,12.0,145.0,17.0,55.785797,37.522459000000005,55000000,1
13,26.0,120.0,45.0,55.791177000000005,37.520411,55000000,5
5,12.0,140.1,15.2,55.785797,37.522459000000005,56000000,2
32,32.0,148.5,48.0,55.80664599999999,37.542958,59500000,5
15,50.0,139.2,16.0,55.798480000000005,37.520671,64500000,5
15,37.0,130.0,16.0,55.798480000000005,37.520671,72000000,5
4,12.0,128.0,20.0,55.793272,37.5615,78326819,1
21,37.0,144.0,30.0,55.798480000000005,37.520671,122865599,5
22,28.0,122.0,16.0,55.854436,37.496129,14000000,2
9,28.0,125.8,18.8,55.853259,37.497414,16350000,5
1,22.0,130.0,27.0,55.86060500000001,37.501429,19000000,1
1,5.0,128.0,8.0,55.809859,37.558302000000005,20500000,1
25,25.0,140.0,16.0,55.853218000000005,37.509532,21549999,5
22,23.0,130.0,31.0,55.865152,37.472081,23450000,5
9,13.0,136.0,12.0,55.848225,37.483023,24900000,1
15,24.0,130.0,15.0,55.86816700000001,37.494072,25500000,2
7,18.0,150.0,16.0,55.785711,37.521381,48000000,5
8,12.0,151.2,35.0,55.81740500000001,37.573034,39000000,5
42,57.0,160.0,20.0,55.798480000000005,37.520671,69800000,5
31,32.0,150.0,15.0,55.784769,37.534568,46000000,5
19,23.0,154.0,18.7,55.787811,37.519467,59000000,5
10,15.0,156.0,14.0,55.798480000000005,37.520671,75000000,5
42,57.0,160.0,15.0,55.798480000000005,37.520671,79900000,1
13,14.0,153.0,18.0,55.822979,37.526726,30000000,2
7,14.0,165.0,13.0,55.797787,37.567931,38700000,5
25,28.0,166.2,16.0,55.81740500000001,37.573034,45000000,5
20,38.0,158.0,15.0,55.774745,37.548609,46000000,5
20,21.0,150.0,15.0,55.799117,37.506406,75000000,2
6,50.0,166.0,23.0,55.798480000000005,37.520671,91300000,2
4,6.0,160.0,17.0,55.85868000000001,37.486032,39950000,4
11,27.0,158.0,24.0,55.853259,37.497414,18700000,5
2,14.0,152.6,19.0,55.822979,37.526726,26800000,1
10,13.0,154.1,13.4,55.816379000000005,37.507681,34700000,6
5,15.0,150.0,12.0,55.850136,37.481999,36000000,1
6,25.0,163.0,18.0,55.844111,37.484658,37000000,2
7,10.0,158.0,20.0,55.856341,37.494027,39000000,2
26,30.0,160.0,25.0,55.811103,37.561113,39990000,5
4,14.0,167.0,20.0,55.797787,37.567931,41000000,5
11,32.0,150.0,40.0,55.80653,37.545995,41500000,5
11,32.0,151.0,20.0,55.80653,37.545995,42000000,2
13,40.0,166.8,44.4,55.828162,37.487874,42000000,5
26,34.0,151.0,20.0,55.80653,37.545995,42900000,5
8,32.0,163.0,15.0,55.80653,37.545995,43000000,2
24,32.0,152.0,12.0,55.80653,37.545995,43000000,2
13,23.0,150.0,17.0,55.808852,37.521471000000005,43999000,5
23,30.0,160.0,18.0,55.811295,37.561787,44500000,5
11,34.0,150.0,19.0,55.80653,37.545995,45900000,5
14,15.0,164.0,13.0,55.788515,37.567482,47500000,5
9,10.0,156.0,10.0,55.788515,37.510107,48000000,5
4,10.0,165.0,15.0,55.788515,37.510107,56000000,2
14,37.0,164.0,50.0,55.80664599999999,37.542958,60000000,5
11,14.0,150.0,20.0,55.79728000000001,37.541027,66000000,5
31,32.0,155.0,25.0,55.80653,37.545995,67000000,2
18,24.0,151.0,15.0,55.779874,37.573995,73000000,2
18,24.0,151.0,15.0,55.779874,37.573995,73000000,2
21,24.0,151.4,15.0,55.779874,37.573995,74900000,2
10,12.0,155.0,16.0,55.781372,37.576259,99000000,6
6,55.0,158.0,20.0,55.798480000000005,37.520671,135152159,2
3,25.0,152.1,17.8,55.853218000000005,37.509532,33000000,5
14,24.0,155.0,18.0,55.871385,37.485331,33700000,2
16,42.0,169.0,20.0,55.827671,37.487559000000005,35000000,5
7,7.0,166.0,11.9,55.79557,37.562012,35000000,1
5,28.0,155.0,40.0,55.853218000000005,37.509532,35500000,2
20,42.0,150.0,28.0,55.827671,37.487559000000005,36350000,5
2,19.0,154.0,19.0,55.83653399999999,37.537299,36500000,2
15,34.0,163.0,7.0,55.80664599999999,37.542958,39800000,5
11,14.0,165.0,30.0,55.79728000000001,37.541027,39999000,5
8,34.0,163.0,15.0,55.80664599999999,37.542958,43000000,5
17,18.0,158.0,20.0,55.803413,37.527121,44200000,2
9,10.0,156.6,8.2,55.788515,37.510107,47000000,5
11,19.0,165.0,22.0,55.798323,37.527498,50000000,2
11,15.0,152.8,25.0,55.79728000000001,37.541027,49800000,2
8,19.0,150.0,17.1,55.798323,37.527498,56000000,2
3,30.0,150.0,20.0,55.805649,37.499318,57500000,2
22,24.0,166.2,16.0,55.821704,37.519952,57500000,5
5,57.0,157.0,24.5,55.798480000000005,37.520671,75000000,5
6,6.0,190.0,20.0,55.832095,37.483957,75000000,2
25,26.0,170.0,9.0,55.807127,37.515901,53000000,5
25,25.0,170.0,16.0,55.807127,37.515901,56000000,2
6,6.0,187.7,40.0,55.774143,37.529789,38500000,2
15,28.0,172.5,20.0,55.853658,37.498375,19999900,5
12,13.0,193.5,19.0,55.864864,37.503891,40000000,2
4,14.0,170.4,20.1,55.782689000000005,37.568417,42990000,1
13,18.0,174.0,12.5,55.803413,37.527121,46000000,1
17,24.0,180.0,68.0,55.786313,37.542428,51900000,2
15,24.0,181.0,67.0,55.786313,37.542428,52000000,2
21,24.0,180.0,67.0,55.786313,37.542428,52150000,2
23,23.0,184.0,40.0,55.811482,37.496938,52500000,1
17,24.0,181.0,67.0,55.786313,37.542428,52200000,2
23,23.0,184.0,40.0,55.811482,37.496938,52500000,3
2,11.0,180.0,46.0,55.783286,37.558589000000005,57000000,1
13,18.0,178.0,19.7,55.785711,37.521381,58000000,5
16,57.0,180.0,20.0,55.798480000000005,37.520671,90000000,5
6,12.0,175.0,21.4,55.798480000000005,37.520671,99999999,2
34,55.0,180.0,65.0,55.798480000000005,37.520671,130000000,2
7,7.0,198.0,12.0,55.80664599999999,37.525351,38500000,1
6,7.0,178.0,25.0,55.801035,37.533382,48000000,1
23,23.0,184.0,40.0,55.811482,37.496938,52500000,5
9,30.0,180.0,15.0,55.805649,37.499318,55000000,1
21,28.0,175.0,45.0,55.853259,37.497414,67000000,5
34,57.0,180.0,25.0,55.798480000000005,37.520671,129008879,2
17,18.0,214.0,35.0,55.8061,37.515569,69000000,2
12,57.0,222.0,25.0,55.798480000000005,37.520671,128969000,2
5,7.0,230.0,60.0,55.822149,37.503082,42000000,6
16,18.0,220.0,60.0,55.825103000000006,37.561455,47500000,5
18,23.0,260.1,25.0,55.782572,37.531936,105000000,5
12,57.0,222.0,36.0,55.798480000000005,37.520671,129009000,5
4,8.0,213.0,8.0,55.832095,37.483957,67000000,5
11,12.0,245.0,27.0,55.792868000000006,37.508786,79999000,1
16,57.0,220.0,15.0,55.798480000000005,37.520671,108000000,2
3,19.0,250.0,25.0,55.798323,37.527498,73000000,5
2,14.0,202.0,23.0,55.782689000000005,37.568417,56890000,1
4,6.0,223.9,15.0,55.781626,37.580894,57609000,2
5,20.0,240.0,13.0,55.808781,37.564841,61000000,2
5,10.0,206.0,34.0,55.788515,37.510107,85000000,5
15,24.0,286.0,30.0,55.786313,37.542428,89000000,2
11,12.0,240.0,17.0,55.795499,37.56644,92000000,2
1,3.0,220.0,20.0,55.797341,37.522279,98000000,2
38,42.0,260.0,45.0,55.774664,37.54595,113650679,5
39,42.0,284.0,17.1,55.827671,37.487559000000005,120000000,5
12,55.0,230.0,36.0,55.798480000000005,37.520671,122865599,2
12,16.0,222.0,36.0,55.798480000000005,37.520671,129008879,2
12,22.0,215.0,40.0,55.798480000000005,37.520671,129008879,2
22,50.0,240.0,32.0,55.798480000000005,37.520671,196584959,5
2,2.0,260.0,10.0,55.860534,37.548204,35000000,1
23,24.0,209.0,9.5,55.838152,37.539814,40000000,2
9,10.0,260.0,13.4,55.843616,37.485619,40900000,5
16,18.0,232.4,28.0,55.825103000000006,37.561455,43000000,5
3,17.0,281.0,15.0,55.849787,37.476196,69000000,2
25,26.0,206.31,20.0,55.806793000000006,37.516153,79000000,5
9,57.0,218.3,20.0,55.798480000000005,37.520671,107000000,2
21,21.0,321.0,25.0,55.799937,37.505903,75000000,5
5,6.0,354.1,30.0,55.832095,37.483957,178155119,5
16,18.0,307.0,45.0,55.825103000000006,37.561455,63000000,5
5,12.0,330.0,30.0,55.832095,37.483957,190000000,5
3,16.0,310.0,18.5,55.849787,37.476196,69000000,2
3,17.0,310.0,15.0,55.849787,37.476196,69000000,2
4,17.0,310.0,18.0,55.849787,37.476196,73000000,2
11,23.0,300.0,40.0,55.840689000000005,37.548384000000006,75000000,2
14,18.0,328.0,25.0,55.825103000000006,37.561455,63000000,5
23,23.0,400.0,63.0,55.782572,37.531936,120000000,5
25,25.0,427.0,20.0,55.806793000000006,37.516153,135152159,2
6,6.0,435.0,40.0,55.781626,37.580894,155500000,5
6,57.0,480.0,15.0,55.798480000000005,37.520671,307163999,2
25,25.0,427.0,63.0,55.806793000000006,37.516153,119000000,2
6,57.0,480.0,30.0,55.798480000000005,37.520671,307163999,2
1,12.0,11.7,3.0,55.858544,37.589159,2950000,3
1,12.0,13.9,3.0,55.858544,37.589159,3475000,3
1,12.0,15.8,4.0,55.858544,37.589159,3950000,3
3,5.0,18.0,3.0,55.845739,37.582565,4290000,1
3,5.0,18.0,3.0,55.845739,37.582565,4290000,1
4,5.0,19.0,3.0,55.845739,37.582565,4800000,1
4,5.0,18.0,3.0,55.846194,37.581146,5000000,1
15,15.0,19.0,3.0,55.882596,37.63668,5990000,3
13,16.0,20.0,2.0,55.867041,37.709596000000005,3500000,3
4,4.0,24.8,3.0,55.86060500000001,37.65452,5000000,1
16,23.0,21.5,5.0,55.875006000000006,37.604017,6000000,5
6,9.0,22.3,3.0,55.886448,37.66256,6200000,1
1,7.0,20.0,2.0,55.80459200000001,37.6319,6440000,3
11,16.0,20.0,4.0,55.867071,37.708832,4400000,5
2,23.0,21.2,5.0,55.875006000000006,37.604017,5800000,2
5,5.0,29.0,6.5,55.851535,37.636886,7400000,1
7,9.0,29.9,6.0,55.817613,37.661859,7500000,1
7,9.0,29.9,6.0,55.817613,37.661859,7500000,1
3,17.0,28.0,2.0,55.885963,37.67846,8200000,2
4,5.0,25.0,6.0,55.85968,37.656299,5000000,1
4,10.0,26.0,4.0,55.920971,37.556936,5110000,5
8,9.0,25.0,6.0,55.86653100000001,37.619297,5600000,3
4,9.0,25.0,6.0,55.87038,37.60982,5950000,3
8,9.0,26.0,4.0,55.920971,37.556936,6500000,5
2,12.0,29.5,6.1,55.810086,37.651053000000005,7270000,3
17,25.0,28.5,6.0,55.826529,37.650343,7300000,3
3,14.0,28.0,3.0,55.885963,37.67846,8200000,5
3,9.0,26.1,6.0,55.86653100000001,37.619297,5599000,3
10,10.0,29.4,8.0,55.8053,37.617159,5990000,2
6,12.0,27.5,7.0,55.891083,37.611096,6400000,3
1,5.0,29.9,6.0,55.814431000000006,37.645627000000005,6999000,1
2,5.0,25.0,4.0,55.830326,37.589904,5600000,1
9,9.0,32.7,6.0,55.867677,37.614976,6750000,3
23,24.0,32.0,6.0,55.9063,37.54816,6300000,5
9,9.0,32.8,6.7,55.87471800000001,37.640192,7100000,5
8,9.0,32.7,6.0,55.880844,37.718624,5650000,3
3,7.0,31.2,15.0,55.847861,37.650055,6590000,5
9,9.0,32.9,6.0,55.882949,37.718067,5700000,3
1,12.0,32.0,7.0,55.876541,37.720528,5500000,3
4,9.0,30.0,6.0,55.860181,37.69905,5600000,1
1,9.0,32.3,7.0,55.870587,37.715606,5700000,3
1,9.0,32.0,6.5,55.880379000000005,37.646094,5990000,3
3,9.0,32.6,7.0,55.893935,37.606945,6230000,3
5,9.0,32.5,6.0,55.863040000000005,37.617581,6450000,3
1,5.0,31.0,6.0,55.82,37.659694,6400000,1
2,5.0,31.0,6.0,55.817345,37.657134,6700000,1
8,12.0,32.5,9.0,55.816384,37.621354,7400000,3
2,9.0,32.0,7.5,55.880586,37.686428,7450000,1
6,8.0,31.0,6.0,55.853754,37.65735,7500000,1
2,4.0,30.6,7.5,55.84855400000001,37.655005,7900000,4
5,9.0,30.0,7.0,55.875006000000006,37.620016,5730000,3
8,9.0,32.6,6.7,55.882288,37.708257,5790000,3
2,5.0,30.0,5.0,55.860842000000005,37.667231,6400000,1
5,9.0,31.5,6.5,55.85343,37.643435,7500000,4
1,6.0,32.0,6.5,55.790266,37.616117,8490000,1
2,18.0,32.7,10.0,55.84906899999999,37.62422,5200000,5
4,9.0,32.0,5.8,55.864076,37.695124,5500000,4
1,14.0,32.2,8.5,55.877531000000005,37.635557,5700000,1
5,12.0,32.4,6.0,55.854011,37.684569,5700000,4
8,9.0,32.6,6.7,55.855916,37.686653,5800000,3
5,16.0,30.3,7.2,55.877496,37.713674,5800000,3
12,12.0,32.0,6.0,55.876541,37.720528,5800000,3
1,9.0,32.6,7.5,55.863742,37.611167,5800000,3
1,9.0,32.2,6.1,55.87015699999999,37.701313,5860000,3
4,9.0,32.6,7.0,55.881051,37.641126,5950000,3
8,9.0,32.6,8.0,55.880844,37.718624,6000000,3
4,9.0,32.0,7.0,55.873622,37.711949,6150000,3
2,5.0,31.7,5.7,55.878738,37.572935,6200000,4
2,9.0,32.5,6.7,55.881051,37.641126,6200000,3
8,9.0,32.7,6.0,55.892617,37.669648,6300000,3
7,9.0,32.0,5.0,55.814087,37.651996,6300000,4
9,9.0,32.0,6.0,55.880586,37.686428,6350000,1
3,5.0,30.3,5.3,55.87998,37.715686,6400000,1
1,4.0,32.0,7.3,55.850626,37.657790000000006,6490000,1
1,3.0,32.0,7.3,55.850626,37.657790000000006,6500000,1
1,9.0,32.0,7.0,55.83844499999999,37.652247,6500000,4
5,9.0,32.9,6.6,55.881934,37.676259,6500000,3
4,9.0,32.6,6.0,55.86425799999999,37.609425,6500000,3
7,9.0,31.0,7.0,55.920381000000006,37.553217,6500000,5
3,9.0,32.0,6.0,55.859398,37.661311,6600000,4
7,12.0,31.0,8.0,55.87286,37.601439,6600000,1
2,9.0,30.4,5.8,55.812813,37.656946000000005,6650000,1
3,5.0,31.0,5.6,55.83236899999999,37.663162,6700000,3
8,9.0,32.5,6.0,55.847811,37.646291,6750000,1
11,14.0,32.3,8.8,55.857821,37.669666,6800000,3
8,9.0,32.9,6.5,55.853668000000006,37.612641,6900000,3
1,12.0,32.0,7.8,55.816384,37.621354,7100000,3
7,9.0,31.8,5.3,55.85343,37.643435,7200000,4
6,9.0,32.3,6.0,55.86425799999999,37.609425,7200000,3
7,9.0,31.8,11.0,55.85343,37.643435,7200000,4
4,5.0,31.6,6.0,55.807729,37.65275,7400000,1
4,5.0,32.0,6.0,55.807729,37.65275,7400000,1
4,5.0,32.0,6.0,55.807729,37.65275,7400000,3
4,5.0,30.4,6.0,55.807729,37.65275,7390000,1
7,9.0,31.4,5.0,55.797701,37.610754,7500000,4
6,9.0,32.0,7.0,55.812231,37.588287,7500000,4
4,8.0,30.0,6.0,55.814436,37.626636,7500000,4
11,12.0,32.0,7.0,55.818311,37.62157,7600000,4
2,11.0,30.0,5.0,55.849691,37.620905,7900000,5
12,12.0,32.9,5.6,55.88105600000001,37.591701,7999990,3
4,9.0,32.0,10.0,55.819378,37.645555,8000000,4
6,17.0,31.8,9.0,55.827575,37.667905,8300000,5
6,17.0,31.8,9.0,55.827575,37.667905,8300000,5
1,6.0,32.0,6.0,55.790266,37.616117,8499999,6
3,5.0,30.3,8.0,55.785964,37.61353,9600000,1
3,9.0,30.0,6.0,55.875425,37.691333,5300000,1
7,9.0,32.9,6.0,55.881934,37.720349,5500000,3
16,16.0,30.5,7.2,55.877198,37.713854,5600000,3
1,9.0,31.9,7.0,55.87316800000001,37.606173,5700000,3
2,5.0,31.8,6.3,55.858635,37.675891,5780000,1
4,9.0,32.0,6.0,55.829173,37.598483,5800000,3
3,9.0,32.4,7.0,55.852682,37.682754,5850000,3
5,9.0,32.0,6.0,55.871642,37.64083,5900000,4
9,9.0,32.0,8.0,55.873461,37.710557,5900000,3
9,9.0,32.0,6.0,55.875597,37.693696,6000000,1
1,9.0,31.0,6.0,55.868612,37.674076,6000000,1
4,9.0,32.8,6.0,55.874289000000005,37.710386,6000000,3
6,9.0,31.7,5.1,55.886292000000005,37.651331,6099000,4
2,8.0,32.0,6.0,55.878783,37.626493,6100000,1
10,14.0,31.6,6.0,55.871637,37.637272,6100000,3
2,9.0,32.0,6.0,55.829173,37.598483,6100000,4
6,9.0,31.0,6.0,55.86336800000001,37.657691,6150000,3
7,9.0,32.0,7.0,55.874152,37.698825,6200000,3
3,9.0,31.9,5.1,55.886448,37.66256,6200000,1
1,9.0,32.7,6.0,55.8534,37.616836,6350000,3
6,9.0,32.6,7.0,55.895409,37.597522,6350000,3
12,12.0,32.3,7.2,55.873976,37.606568,6500000,1
4,9.0,32.4,6.7,55.862833,37.614581,6500000,3
1,9.0,30.0,6.0,55.819965,37.62157,6500000,1
7,9.0,32.0,6.5,55.887099,37.663979,6600000,3
1,5.0,30.8,6.0,55.816733,37.656487,6700000,1
5,8.0,32.0,4.8,55.813996,37.625522,6700000,3
2,9.0,30.0,6.5,55.82219,37.665839,6650000,1
8,9.0,32.0,5.5,55.810425,37.620707,6800000,4
5,5.0,31.0,5.5,55.871572,37.691324,6900000,1
6,9.0,31.6,6.0,55.838637,37.66159,6990000,4
2,5.0,30.3,5.1,55.815059,37.654340000000005,7100000,1
6,9.0,32.5,5.3,55.820126,37.643399,7200000,4
7,9.0,30.0,6.0,55.815099,37.633715,7200000,3
2,5.0,30.6,6.0,55.853365,37.656146,7500000,1
5,8.0,30.0,5.2,55.830326,37.646902,7500000,1
5,9.0,32.5,5.3,55.819626,37.644836,7500000,4
2,9.0,30.0,6.0,55.808447,37.637919,7700000,1
6,9.0,32.0,6.0,55.847811,37.646291,7700000,1
3,5.0,30.0,6.0,55.850929,37.641791,7800000,1
4,5.0,32.0,5.7,55.854653000000006,37.655275,7800000,1
4,5.0,31.0,5.8,55.796486,37.614285,7800000,4
1,9.0,30.3,5.8,55.874157,37.694028,7000000,1
7,9.0,31.8,5.3,55.85343,37.643435,7200000,4
3,9.0,32.7,7.2,55.849499,37.63888,7300000,3
4,5.0,33.0,6.0,55.807729,37.65275,7400000,1
3,9.0,33.0,5.2,55.812231,37.588287,7850000,3
2,17.0,34.2,9.4,55.93234399999999,37.542931,5450000,3
11,17.0,34.2,9.5,55.93234399999999,37.542931,5699000,3
8,9.0,33.0,6.8,55.881586,37.687003,6000000,3
5,9.0,33.0,11.0,55.8053,37.617159,6300000,5
10,12.0,34.1,8.1,55.880106000000005,37.649687,6500000,3
8,9.0,33.0,6.5,55.853668000000006,37.612641,5999000,3
8,12.0,34.8,9.7,55.815787,37.655589,7250000,4
1,9.0,33.0,6.7,55.865763,37.623411,5550000,3
8,9.0,33.0,6.0,55.858973,37.661491,6350000,4
2,17.0,34.0,9.5,55.930357,37.545078,5400000,3
11,17.0,34.2,9.5,55.930357,37.545078,5699000,3
2,9.0,33.0,6.0,55.888881000000005,37.613099,5700000,3
9,9.0,33.0,7.0,55.875572,37.698088,5700000,3
2,9.0,33.0,6.0,55.880985,37.716675,5799000,3
2,20.0,34.8,9.9,55.879975,37.597315,5750000,5
4,9.0,33.0,6.0,55.880985,37.716675,5800000,3
4,9.0,33.4,6.7,55.88308000000001,37.689536,5800000,3
8,9.0,33.0,7.0,55.874152,37.698825,5850000,3
9,9.0,33.0,7.0,55.88203000000001,37.71813,5850000,3
3,9.0,33.0,6.5,55.853668000000006,37.612641,6000000,3
6,9.0,33.1,7.0,55.88756899999999,37.647163,6190000,3
2,9.0,33.0,7.0,55.860085,37.589644,6200000,3
5,9.0,34.7,6.4,55.863894,37.623995,6200000,3
4,9.0,33.0,7.7,55.88636700000001,37.665911,6300000,3
4,9.0,33.0,6.0,55.82910699999999,37.596103,6300000,3
6,9.0,33.0,7.0,55.88756899999999,37.647163,6300000,3
5,9.0,33.0,7.0,55.850636,37.686141,6400000,3
5,9.0,33.5,7.3,55.850636,37.686141,6450000,3
5,9.0,33.0,7.0,55.877415,37.641387,6450000,3
9,9.0,33.0,6.0,55.89821,37.618543,6450000,3
9,9.0,33.0,7.0,55.881934,37.676259,6400000,3
5,9.0,33.0,6.0,55.886973,37.667483,6500000,3
8,9.0,33.0,6.0,55.874152,37.698825,6600000,3
11,12.0,33.0,10.0,55.892612,37.647711,6700000,3
1,16.0,34.5,9.0,55.853577,37.618174,6650000,4
2,9.0,33.8,5.7,55.837191,37.663306,6650000,3
3,9.0,33.0,6.0,55.895409,37.597522,6700000,3
6,9.0,33.0,6.0,55.820561,37.660943,6700000,3
2,12.0,34.0,9.3,55.837864,37.653658,6700000,1
2,9.0,34.5,5.9,55.856548,37.613,6750000,3
3,16.0,34.5,9.6,55.858028,37.614186,6800000,4
4,22.0,33.0,7.0,55.925672,37.544396,6850000,3
3,12.0,33.0,6.6,55.887069,37.603289,7000000,3
4,9.0,34.0,6.0,55.88016700000001,37.684254,7100000,1
12,12.0,33.0,7.0,55.88105600000001,37.591701,7500000,3
5,8.0,34.8,4.8,55.81578199999999,37.629996000000006,7500000,3
8,16.0,34.5,9.7,55.853577,37.618174,7600000,4
3,9.0,33.0,5.2,55.812231,37.588287,7900000,4
11,16.0,34.5,10.0,55.815974,37.584829,8300000,4
2,5.0,33.0,7.0,55.815711,37.651062,8490000,1
3,5.0,34.0,5.6,55.798247,37.614626,8700000,4
3,9.0,33.0,6.0,55.808483,37.633724,8800000,4
3,9.0,33.0,6.0,55.808483,37.633724,8800000,4
6,12.0,33.0,6.0,55.806798,37.638961,9200000,1
1,9.0,33.0,7.0,55.873622,37.711949,5100000,3
2,4.0,33.0,5.5,55.880793,37.576942,5300000,1
9,9.0,33.0,7.0,55.87668299999999,37.574956,5550000,3
4,17.0,34.4,9.5,55.93234399999999,37.542931,5650000,3
13,17.0,34.4,9.5,55.93234399999999,37.542931,5690000,3
4,9.0,33.0,6.1,55.88203000000001,37.71813,5650000,3
3,9.0,33.0,7.0,55.87015699999999,37.701313,5650000,3
16,17.0,34.5,9.5,55.93234399999999,37.542931,5750000,3
11,17.0,34.5,9.5,55.93234399999999,37.542931,5750000,3
7,17.0,34.0,9.5,55.93234399999999,37.542931,5750000,3
9,9.0,34.2,8.3,55.875006000000006,37.620016,5800000,3
9,17.0,34.0,9.5,55.93234399999999,37.542931,5800000,3
8,9.0,33.0,7.0,55.876238,37.700172,5800000,3
5,9.0,33.0,6.0,55.856361,37.687255,5900000,3
3,9.0,33.0,6.0,55.853668000000006,37.612641,6000000,3
2,3.0,33.0,8.0,55.860898,37.642815,6000000,1
5,9.0,35.0,6.0,55.875869,37.69463,6090000,3
8,9.0,33.0,6.0,55.87015699999999,37.701313,6100000,3
1,12.0,33.0,7.0,55.863949,37.607754,6150000,3
2,14.0,35.0,10.0,55.851909,37.68102,6200000,4
6,9.0,33.0,7.0,55.828566,37.595456,6290000,3
5,12.0,34.3,10.0,55.87690500000001,37.644558,6300000,3
7,9.0,33.0,6.7,55.888397,37.649382,6300000,3
7,12.0,33.0,6.2,55.875849,37.647998,6450000,3
19,20.0,34.0,9.3,55.879909,37.596911,6400000,5
2,9.0,33.0,6.5,55.874152,37.698825,6490000,3
2,16.0,35.0,9.0,55.89986999999999,37.579277000000005,6499000,3
2,9.0,33.0,6.0,55.837591,37.658194,6400000,4
1,14.0,34.2,10.0,55.875976,37.577328,6400000,4
6,9.0,33.0,6.5,55.882495,37.650226,6400000,3
9,9.0,33.0,6.0,55.89821,37.618543,6450000,3
12,16.0,34.9,9.6,55.891077,37.651583,6400000,3
8,9.0,33.0,7.0,55.888018,37.668031,6500000,3
6,9.0,33.0,7.0,55.864348,37.69251,6500000,3
4,9.0,33.0,7.0,55.850636,37.686141,6700000,3
8,9.0,35.0,7.0,55.883171,37.657053000000005,6700000,3
12,14.0,34.5,10.0,55.851338,37.681038,6700000,4
4,9.0,35.0,7.0,55.870991,37.617527,7000000,3
16,16.0,35.0,7.0,55.852824,37.635422,7000000,1
4,9.0,34.0,6.0,55.88016700000001,37.684254,7100000,1
